1.0	-87.5	-40.0	0.0	5.994597567810538	8.991896351715804	0.0
1.0	-12.5	40.0	0.0	-23.978390271242148	-8.991896351715802	0.0
1e-35	-82.67037086855466	-40.0	1.2940952255126037	5.994597567810538	38.96434469155382	0.0
1e-35	-83.31741848131097	-37.5	1.1207193402100668	-8.480983396471682	34.94879802763225	-3.8787202293507526
1e-35	-85.08518543427734	-35.66987298107781	0.647047612756302	-19.077844131403154	23.978120521634814	-6.718140505580713
1e-35	-87.5	-35.0	7.924047878579411e-17	-22.95656436075391	8.991896351715805	-7.757440458701508
1e-35	-89.91481456572266	-35.66987298107781	-0.6470476127563016	-19.077844131403157	-5.994327818203196	-6.718140505580714
1e-35	-91.68258151868903	-37.5	-1.1207193402100666	-8.48098339647169	-16.965005324200632	-3.878720229350755
1e-35	-92.32962913144534	-40.0	-1.2940952255126037	5.994597567810534	-20.98055198812221	-9.500124627324976e-16
1e-35	-91.68258151868903	-42.5	-1.1207193402100672	20.470178532092756	-16.965005324200646	3.878720229350752
1e-35	-89.91481456572268	-44.33012701892219	-0.6470476127563024	31.06703926702422	-5.994327818203219	6.7181405055807115
1e-35	-87.5	-45.0	-2.3772143635738234e-16	34.94575949637498	8.991896351715798	7.757440458701508
1e-35	-85.08518543427734	-44.3301270189222	0.647047612756301	31.067039267024242	23.978120521634793	6.718140505580717
1e-35	-83.31741848131097	-42.5	1.1207193402100664	20.470178532092774	34.948798027632236	3.878720229350757
1e-35	-81.46296358569333	-40.0	1.6176190318907546	5.994597567810538	35.80024284010164	0.0
1e-35	-81.98489280608716	-37.45789598077625	1.4777685187800202	-4.537796650686613	33.482539513089655	-2.822146525212537
1e-35	-83.46043416348446	-35.355344840766286	1.08239840366669	-13.249044225007985	26.930181492967783	-5.1563182778195245
1e-35	-85.63445315231884	-34.05589677315529	0.4998717712785933	-18.632891310353678	17.276131007718973	-6.598915756510556
1e-35	-88.13104213907835	-33.784238153948294	-0.1690872315560497	-19.75842183495211	6.189661090538042	-6.900500751633285
1e-35	-90.51851820715333	-34.587341226347256	-0.808809515945377	-16.431021345976426	-4.412276892477108	-6.008926477717328
1e-35	-92.3840650548345	-36.326342173172044	-1.3086812872239704	-9.226027616454967	-12.696511548480279	-4.07835422642075
1e-35	-93.4051126841967	-38.700551932389004	-1.582270174945283	0.6107504824648409	-17.23062344553935	-1.4425974786910332
1e-35	-93.4051126841967	-41.299448067610996	-1.5822701749452832	11.378444653156217	-17.230623445539344	1.4425974786910283
1e-35	-92.3840650548345	-43.673657826827956	-1.3086812872239708	21.215222752076034	-12.696511548480286	4.078354226420748
1e-35	-90.51851820715333	-45.41265877365274	-0.808809515945378	28.4202164815975	-4.412276892477129	6.008926477717327
1e-35	-88.13104213907835	-46.215761846051706	-0.16908723155605113	31.747616970573176	6.189661090538019	6.900500751633283
1e-35	-85.63445315231884	-45.94410322684471	0.4998717712785929	30.62208644597475	17.276131007718966	6.598915756510556
1e-35	-83.46043416348446	-44.644655159233714	1.0823984036666892	25.238239360629073	26.93018149296777	5.156318277819528
1e-35	-81.98489280608716	-42.54210401922376	1.4777685187800198	16.526991786307704	33.48253951308964	2.8221465252125415
1e-35	-80.25555630283199	-40.0	1.9411428382689058	5.994597567810538	33.46454266210326	0.0
1e-35	-80.69244971607223	-37.43484892505749	1.8240776010127049	-2.0903348946765474	31.988661500690384	-2.166351124183582
1e-35	-81.95043416229613	-35.17909292735096	1.4870016845560963	-9.200105181292578	27.739031066204284	-4.0714083308531395
1e-35	-83.877778151416	-33.50480947161671	0.9705714191344531	-14.47717006643748	21.228219506909536	-5.485393605234351
1e-35	-86.2420155537761	-32.61394185240844	0.3370759164566085	-17.285037643779656	13.241526786201913	-6.23775945503672
1e-35	-88.7579844462239	-32.61394185240844	-0.3370759164566083	-17.28503764377966	4.742265917229696	-6.237759455036721
1e-35	-91.122221848584	-33.50480947161671	-0.9705714191344524	-14.477170066437488	-3.2444268034779213	-5.485393605234353
1e-35	-93.04956583770385	-35.17909292735095	-1.487001684556096	-9.200105181292578	-9.755238362772664	-4.0714083308531395
1e-35	-94.30755028392777	-37.43484892505748	-1.8240776010127047	-2.090334894676551	-14.004868797258775	-2.166351124183583
1e-35	-94.74444369716801	-40.0	-1.9411428382689058	5.994597567810535	-15.480749958671653	-7.756896843162e-16
1e-35	-94.30755028392777	-42.56515107494251	-1.8240776010127049	14.079530030297622	-14.004868797258778	2.1663511241835818
1e-35	-93.04956583770387	-44.82090707264904	-1.4870016845560963	21.189300316913656	-9.755238362772674	4.0714083308531395
1e-35	-91.122221848584	-46.49519052838329	-0.9705714191344538	26.466365202058547	-3.244426803477939	5.485393605234349
1e-35	-88.7579844462239	-47.38605814759156	-0.33707591645660834	29.274232779400734	4.742265917229696	6.237759455036721
1e-35	-86.2420155537761	-47.38605814759156	0.33707591645660767	29.274232779400734	13.241526786201904	6.237759455036721
1e-35	-83.877778151416	-46.49519052838329	0.9705714191344531	26.466365202058554	21.228219506909536	5.485393605234351
1e-35	-81.95043416229615	-44.82090707264905	1.4870016845560958	21.18930031691366	27.73903106620427	4.07140833085314
1e-35	-80.69244971607223	-42.56515107494252	1.8240776010127042	14.07953003029764	31.988661500690377	2.166351124183587
1e-35	-79.04814901997065	-40.0	2.2646666446470567	5.994597567810538	31.6492122887758	0.0
1e-35	-79.42364104492701	-37.42089222390459	2.164053859795673	-0.45620390630984087	30.64261131327526	-1.728487045524051
1e-35	-80.51675300555911	-35.07094949194331	1.8711553927075009	-6.333823360578628	27.712249300842508	-3.303390431712829
1e-35	-82.23035710712196	-33.15897452840474	1.4119965575470763	-11.11600851297591	23.118501775964067	-4.584773081353785
1e-35	-84.41219210516395	-31.854854699363212	0.8273756318037622	-14.377841226437312	17.269543365554348	-5.458778522771185
1e-35	-86.8683923852839	-31.274466774664674	0.16923875029652774	-15.82949335005469	10.685079692109477	-5.847747536985387
1e-35	-89.38071377373572	-31.469380768409046	-0.5039357368665757	-15.341979222174228	3.9501692484579287	-5.717118520121053
1e-35	-91.72592549001467	-32.422277716886164	-1.1323333223235288	-12.958616612478615	-2.336761616814199	-5.078498433582581
1e-35	-93.69564518133727	-34.04848854450446	-1.6601181229290969	-8.891177748053849	-7.617091506585782	-3.9886314745970024
1e-35	-95.11485460915699	-36.203517282721364	-2.040394143004028	-3.501072421665527	-11.421639937804576	-2.5443571052725584
1e-35	-95.85745078771409	-38.695880170958475	-2.2393721893508385	2.7327648543491416	-13.412356086371004	-0.8740054414173987
1e-35	-95.85745078771409	-41.304119829041525	-2.2393721893508385	9.256430281271939	-13.412356086371004	0.8740054414173998
1e-35	-95.11485460915699	-43.796482717278636	-2.0403941430040287	15.490267557286597	-11.421639937804576	2.544357105272557
1e-35	-93.69564518133727	-45.95151145549555	-1.6601181229290967	20.880372883674926	-7.617091506585782	3.988631474597003
1e-35	-91.72592549001467	-47.57772228311384	-1.1323333223235272	24.947811748099696	-2.3367616168141883	5.078498433582583
1e-35	-89.38071377373572	-48.530619231590954	-0.5039357368665762	27.3311743577953	3.9501692484579234	5.717118520121053
1e-35	-86.8683923852839	-48.725533225335326	0.16923875029652818	27.818688485675764	10.685079692109483	5.847747536985387
1e-35	-84.41219210516395	-48.145145300636784	0.8273756318037631	26.367036362058382	17.26954336555436	5.458778522771184
1e-35	-82.23035710712196	-46.84102547159526	1.4119965575470759	23.105203648596987	23.118501775964063	4.584773081353786
1e-35	-80.51675300555911	-44.92905050805669	1.8711553927075009	18.3230184961997	27.712249300842508	3.303390431712828
1e-35	-79.42364104492701	-42.57910777609541	2.164053859795673	12.445399041930909	30.64261131327526	1.728487045524049
1e-35	-77.84074173710931	-40.0	2.5881904510252074	5.994597567810538	30.185903932312357	0.0
1e-35	-78.1698729810778	-37.411809548974794	2.5	0.6960956726614009	29.463735636380306	-1.4197293038999843
1e-35	-79.13483696262192	-35.0	2.2414386804201336	-4.241322074521709	27.346445324512388	-2.7427064019527916
1e-35	-80.6698729810778	-32.928932188134524	1.8301270189221932	-8.48117881373689	23.97832283247472	-3.8787725912491524
